id_station;total_capacity;total_load
176701;263480;243568
176702;277382;330174
176703;335070;312683
176704;340277;275187
176705;234481;277083
176706;263423;339260
176707;231097;295600
176708;235756;264308
176709;249052;229457
176710;225552;326352
176711;253099;229975
176712;261657;256488
176713;338590;318535
176714;291306;314399
176715;256716;276115
176716;304413;300490
176717;313757;227038
176718;223636;295277
176719;320303;250110
176720;235400;318081
176721;318626;275382
176722;269426;261854
176723;270016;267472
176724;239503;255688
176725;327794;252258
176726;277476;318961
176727;311823;221305
176728;256887;229849
176729;351192;207096
176730;245978;325201
176731;257163;252045
176732;323286;280614
176733;244783;259484
176734;286755;285024
176735;244598;255979
176736;282247;249255
176737;250587;314951
176738;312311;287749
176739;294673;302206
176740;257758;298239
176741;285454;220172
176742;334971;295008
176743;286286;326316
176744;272810;259524
176745;268657;243814
176746;227837;264292
176747;321779;332813
176748;327364;316717
176749;325484;234095
176750;332785;259067
176751;235285;299448
176752;322889;321664
176753;350846;273837
176754;263231;269417
176755;234103;274062
176756;226260;335285
176757;323450;238838
176758;317038;298604
176759;310360;292692
176760;340044;221379
176761;288995;287230
176762;219178;305604
176763;321968;274249
176764;324110;255985
176765;246563;273877
176766;257890;229880
176767;224958;251900
176768;340001;337477
176769;288858;299108
176770;280459;287540
176771;250327;318105
176772;340966;219296
176773;251944;299057
176774;317396;324287
176775;237888;246716
176776;321987;271843
176777;255654;234416
176778;249546;293421
176779;307913;228920
176780;250900;248989
176781;320856;314726
176782;265540;261465
176783;344506;295210
176784;215036;243647
176785;294856;287712
176786;339322;243905
176787;270334;254310
176788;322792;288995
176789;283106;277713
176790;304602;321403
176791;222930;240582
176792;349705;245625
176793;338210;314974
176794;230480;255733
176795;322364;229041
176796;305499;300103
176797;349544;255295
176798;295699;325183
176799;218764;253787
176800;279233;318685
176801;260220;296196
176802;328663;249119
176803;291173;344232
176804;312936;237365
176805;248489;240808
176806;346853;284073
176807;222257;275781
176808;254153;270842
176809;281569;270450
176810;246108;289418
176811;321406;209656
176812;258408;299504
176813;287778;308869
176814;306882;310694
176815;218714;337139
176816;296043;255816
176817;350083;321209
176818;275274;299133
176819;350778;288814
176820;328059;266818
176821;287245;327406
176822;221910;312693
176823;351333;217278
176824;303247;235672
176825;265992;301939
176826;236949;338978
176827;295474;297666
176828;292936;262301
176829;238463;275802
176830;261850;266161
176831;340049;342611
176832;214077;278667
176833;347077;295944
176834;315165;313608
176835;267933;269688
176836;249564;245808
176837;249304;247951
176838;331813;274723
176839;270854;233715
176840;303528;294968
176841;351710;256143
176842;340910;321576
176843;248154;348242
176844;259509;308227
176845;320419;306219
176846;278083;299978
176847;317913;318081
176848;236349;286609
176849;333913;340123
176850;252121;274334
176851;252840;307768
176852;225980;250570
176853;304443;340305
176854;338876;327532
176855;256013;267019
176856;312586;284398
176857;277711;270582
176858;266087;310922
176859;254624;315282
176860;234568;265581
176861;312178;263459
176862;350299;262200
176863;279150;341446
176864;309098;249863
176865;314505;241750
176866;275774;332309
176867;272630;267107
176868;344140;312244
176869;294017;282912
176870;348266;329617
176871;220559;259312
176872;338709;275688
176873;303864;313945
176874;248045;331370
176875;340704;278093
176876;318919;326962
176877;271330;327432
176878;234402;322520
176879;235222;297362
176880;293619;249199
176881;233922;319458
176882;344686;234297
176883;218862;275592
176884;237613;298254
176885;230673;236275
176886;253007;250263
176887;230638;256338
176888;236644;253999
176889;342203;268904
176890;286115;286407
176891;233792;253272
176892;351107;253765
176893;363081;231052
176894;232273;345240
176895;220854;269425
176896;237695;265016
176897;307170;297706
176898;225841;285933
176899;273386;280525
176900;226016;264447
176901;326262;307076
176902;252184;262472
176903;350548;347359
176904;321795;332028
176905;235630;319268
176906;257096;237662
176907;314752;316224
176908;264020;308525
176909;351926;251536
176910;241283;309449
176911;236861;340428
176912;294881;282322
176913;329182;259938
176914;227730;284528
176915;276631;258821
176916;328497;264990
176917;267452;260096
176918;239352;263262
176919;215146;324596
176920;328597;259471
176921;300490;276031
176922;224546;291228
176923;259185;268551
176924;263346;287152
176925;221092;291627
176926;269044;258881
176927;284686;288924
176928;351334;324040
176929;308871;343588
176930;260328;294256
176931;218595;341606
176932;272592;327355
176933;278275;321999
176934;575038;297834
176935;381919;235357
176936;432841;294617
176937;607726;390201
176938;495979;318848
176939;546011;288079
176940;377351;299689
176941;419966;220095
176942;488239;242396
176943;555182;258356
176944;434936;285892
176945;590294;314993
176946;434256;250900
176947;453407;313076
176948;405898;276729
176949;470014;301732
176950;596345;225396
176951;413887;244905
176952;526194;316899
176953;585623;291877
176954;580673;334579
176955;481497;297340
176956;466539;318512
176957;461713;260226
176958;402068;256226
176959;425360;285370
176960;584903;261256
176961;464060;312346
176962;392609;258408
176963;563253;240994
176964;584062;271682
176965;464815;248390
176966;441847;307994
176967;587115;231521
176968;545151;288667
176969;512672;240040
176970;561419;241990
176971;524292;237597
176972;443428;238782
176973;561493;290846
176974;563416;253132
176975;499909;228416
176976;400888;290828
176977;371983;270304
176978;548257;314548
176979;548704;286396
176980;492785;214317
176981;565427;258181
176982;389955;247663
176983;429258;262528
176984;376577;260540
176985;493126;273008
176986;412793;290659
176987;528010;299107
176988;528104;293826
176989;484517;261654
176990;482109;226370
176991;430748;307707
176992;376751;323588
176993;463632;250210
176994;346152;297327
176995;567642;327395
176996;370858;300989
176997;509591;266808
176998;464056;297056
176999;553645;230892
177000;518715;248501
177001;479257;240191
177002;506462;299796
177003;567582;213890
177004;393092;269912
177005;548802;227785
177006;347635;291300
177007;582475;266355
177008;416010;199135
177009;508576;234755
177010;539131;248194
177011;573701;238622
177012;484741;243336
177013;488371;254677
177014;487189;345997
177015;470094;241642
177016;596769;317335
177017;519789;339903
177018;555851;326522
177019;509963;289806
177020;468518;305605
177021;419789;280669
177022;429620;238398
177023;379521;253028
177024;449248;238523
177025;381111;286038
177026;506793;239300
177027;413206;280725
177028;550618;268584
177029;469071;305116
177030;382139;352323
177031;398302;300117
177032;399677;315921
177033;530103;271931
177034;425788;301189
177035;569325;247269
177036;494478;343170
177037;374220;248935
177038;427265;229786
177039;415416;301813
177040;486376;354890
177041;394862;293936
177042;443654;270531
177043;394325;240297
177044;395993;260419
177045;424944;255029
177046;422235;251800
177047;514628;252601
177048;434824;289539
177049;563163;260359
177050;467711;229167
177051;405966;290084
177052;465514;270690
177053;588472;323274
177054;396945;294672
177055;451977;330515
177056;397382;240708
177057;413279;282077
177058;491040;261663
177059;418229;274115
177060;380801;325751
177061;376516;272370
177062;542487;289950
177063;394664;240543
177064;366691;283115
177065;554244;247471
177066;475416;242713
177067;535904;307420
177068;500322;265788
177069;445471;272401
177070;466746;250705
177071;558939;310136
177072;572768;290877
177073;423733;297862
177074;478218;271125
177075;445237;332082
177076;581339;317036
177077;463399;275271
177078;451147;340094
177079;546242;335141
177080;582424;284648
177081;578168;286835
177082;377689;287749
177083;502181;306081
177084;542976;278624
177085;439719;245428
177086;412500;271391
177087;420352;281726
177088;539687;277958
177089;468415;273200
177090;517198;257089
177091;507577;252717
177092;478365;216094
177093;425853;297000
177094;465606;287868
177095;540508;312378
177096;390486;219660
177097;399650;251976
177098;495952;220867
177099;515029;304059
177100;531501;264379
177101;541125;280245
177102;367946;306972
177103;371265;356464
177104;513417;317219
177105;550590;257182
177106;480397;256897
177107;402038;272466
177108;385760;246592
177109;390886;337666
177110;448561;331802
177111;570801;253645
177112;426451;305003
177113;460243;254252
177114;516924;269926
177115;391657;304582
177116;469911;265563
177117;572356;223777
177118;458656;275728
177119;399653;253156
177120;522909;282300
177121;454872;249074
177122;415962;238266
177123;366569;235593
177124;517835;323640
177125;573260;306266
177126;523856;309652
177127;517726;273021
177128;424761;259973
177129;560178;258341
177130;568097;239394
177131;526919;354207
177132;427977;279762
177133;386893;247687
177134;362027;322346
177135;413718;259211
177136;531221;292047
177137;574983;243905
177138;468752;293999
177139;465284;253489
177140;567883;244115
177141;476860;307980
177142;424535;287909
177143;382156;303598
177144;439027;291031
177145;408369;320877
177146;563342;312269
177147;508595;268255
177148;376442;274029
177149;490727;299522
177150;509605;269730
177151;469569;270932
177152;548548;321413
177153;555835;306596
177154;519786;306113
177155;536850;256810
177156;394363;228009
177157;532707;286093
177158;402546;297840
177159;530969;262138
177160;593623;284589
177161;357369;275326
177162;473774;231649
177163;580176;320514
177164;448106;340570
177165;428640;257291
177166;563016;261832
177167;401679;344332
177168;429183;298287
177169;509900;315093
177170;587575;303825
177171;466411;291308
177172;424945;325105
177173;457373;243992
177174;496635;331453
177175;374292;244828
177176;558549;305467
177177;564775;264291
177178;456319;255307
177179;428733;328155
177180;435715;308525
177181;561005;305117
177182;508748;277703
177183;396659;272639
177184;387219;257117
177185;382228;321573
177186;485900;237228
177187;379321;347615
177188;358496;239954
177189;525473;259974
177190;470545;234270
177191;441738;247880
177192;365919;306439
177193;460614;246967
177194;477678;304440
177195;411911;246074
177196;525752;293497
177197;505747;313793
177198;413917;263405
177199;432147;334333
177200;378964;279522
177201;436394;321522
177202;468428;278260
177203;518812;218636
177204;408665;237259
177205;544346;296235
177206;584651;251231
177207;419520;317093
177208;472328;235474
177209;556619;244457
177210;565953;239519
177211;405739;283496
177212;537313;258328
177213;414965;234499
177214;370156;257762
177215;379344;260626
177216;529856;266013
177217;452900;310700
177218;493342;288636
177219;486516;279927
177220;531265;278718
177221;563283;341617
177222;494504;268588
177223;362803;340750
177224;533026;310010
177225;378428;313326
177226;368940;265723
177227;521961;307040
177228;546981;297579
177229;374623;244005
177230;577800;290068
177231;412953;345701
177232;485865;313085
177233;364598;224315
177234;549567;302254
177235;533028;239288
177236;435008;288804
177237;477734;260746
177238;539576;251650
177239;411337;341160
177240;457906;287272
177241;381270;254144
177242;544287;281925
177243;583696;272888
177244;490346;264278
177245;466218;254518
177246;378943;278771
177247;525582;247017
177248;472319;257367
177249;423260;367979
177250;459897;275933
177251;545205;291713
177252;473556;308568
177253;456208;285885
177254;405309;329299
177255;468607;252702
177256;389565;240997
177257;435975;256040
177258;583945;302544
177259;582349;332865
177260;475395;307924
177261;582086;291051
177262;381172;304806
177263;487635;235668
177264;363304;268623
177265;497686;275433
177266;520596;266630
177267;536434;304411
177268;413992;324103
177269;404861;306993
177270;405809;320903
177271;362738;299876
177272;433556;276734
177273;503218;294339
177274;546461;249085
177275;429095;333970
177276;485075;289184
177277;559033;279384
177278;570769;299023
177279;550351;331167
177280;379448;258084
177281;560171;270831
177282;473482;266644
177283;566590;274230
177284;477367;257729
177285;578778;275753
177286;516111;302846
177287;540353;274289
177288;586392;260723
177289;408687;224412
